PLAYER,salary,Season,PlayersID,player_name,PlayersID (#1),team,year
Scott Williams,1070000,2003-04,281,Scott Williams,281,DAL,2003-04
Scott Williams,1070000,2003-04,281,Scott Williams,281,DAL,2003-04
Scott Williams,1030000,2002-03,281,Scott Williams,281,PHX,2002-03
Scott Williams,4650000,2001-02,281,Scott Williams,281,DEN,2001-02
Scott Williams,4200000,2000-01,281,Scott Williams,281,MIL,2000-01
Scott Williams,3750000,1999-00,281,Scott Williams,281,MIL,1999-00
Scott Williams,3300000,1998-99,281,Scott Williams,281,MIL,1998-99
Scott Williams,3300000,1998-99,281,Scott Williams,281,MIL,1998-99
Scott Williams,3300000,1998-99,281,Scott Williams,281,MIL,1998-99
Scott Williams,2850000,1997-98,281,Scott Williams,281,PHI,1997-98
Scott Williams,2400000,1996-97,281,Scott Williams,281,PHI,1996-97
Scott Padgett,932015,2006-07,1909,Scott Padgett,1909,MEM,2006-07
Scott Padgett,932015,2006-07,1909,Scott Padgett,1909,MEM,2006-07
Scott Padgett,932015,2006-07,1909,Scott Padgett,1909,MEM,2006-07
Scott Padgett,563302,2006-07,1909,Scott Padgett,1909,MEM,2006-07
Scott Padgett,563302,2006-07,1909,Scott Padgett,1909,MEM,2006-07
Scott Padgett,563302,2006-07,1909,Scott Padgett,1909,MEM,2006-07
Scott Padgett,1670000,2005-06,1909,Scott Padgett,1909,NJN,2005-06
Scott Padgett,807546,2004-05,1909,Scott Padgett,1909,HOU,2004-05
Scott Padgett,688679,2003-04,1909,Scott Padgett,1909,HOU,2003-04
Scott Padgett,612435,2002-03,1909,Scott Padgett,1909,UTA,2002-03
Scott Padgett,781680,2001-02,1909,Scott Padgett,1909,UTA,2001-02
Scott Padgett,730800,2000-01,1909,Scott Padgett,1909,UTA,2000-01
Scott Machado,76236,2018-19,203159,Scott Machado,203159,LAL,2018-19
Scott Burrell,1000000,1999-00,5764,Scott Burrell,5764,NJN,1999-00
Scott Burrell,1000000,1998-99,5764,Scott Burrell,5764,NJN,1998-99
Scott Burrell,1430000,1997-98,5764,Scott Burrell,5764,CHI,1997-98
Scott Brooks,50000,1997-98,5763,Scott Brooks,5763,CLE,1997-98
Scott Brooks,247500,1996-97,5763,Scott Brooks,5763,NYK,1996-97
Scot Pollard,2200000,2006-07,1513,Scot Pollard,1513,CLE,2006-07
Scot Pollard,6274937,2005-06,1513,Scot Pollard,1513,IND,2005-06
Scot Pollard,5792250,2004-05,1513,Scot Pollard,1513,IND,2004-05
Scot Pollard,5309563,2003-04,1513,Scot Pollard,1513,IND,2003-04
Scot Pollard,4826874,2002-03,1513,Scot Pollard,1513,SAC,2002-03
Scot Pollard,4344187,2001-02,1513,Scot Pollard,1513,SAC,2001-02
Scot Pollard,3920000,2000-01,1513,Scot Pollard,1513,SAC,2000-01
Scot Pollard,1063680,1999-00,1513,Scot Pollard,1513,SAC,1999-00
Scot Pollard,1000000,1999-00,1513,Scot Pollard,1513,SAC,1999-00
Scot Pollard,940920,1998-99,1513,Scot Pollard,1513,SAC,1998-99
Scot Pollard,350000,1998-99,1513,Scot Pollard,1513,SAC,1998-99
Scot Pollard,818160,1997-98,1513,Scot Pollard,1513,DET,1997-98
Sasha Vujacic,1410598,2016-17,2756,Sasha Vujacic,2756,NYK,2016-17
Sasha Vujacic,1356146,2015-16,2756,Sasha Vujacic,2756,NYK,2015-16
Sasha Vujacic,5475113,2010-11,2756,Sasha Vujacic,2756,NJN,2010-11
Sasha Vujacic,5475113,2010-11,2756,Sasha Vujacic,2756,NJN,2010-11
Sasha Vujacic,5475113,2010-11,2756,Sasha Vujacic,2756,NJN,2010-11
Sasha Vujacic,5000000,2009-10,2756,Sasha Vujacic,2756,LAL,2009-10
Sasha Vujacic,4524887,2008-09,2756,Sasha Vujacic,2756,LAL,2008-09
Sasha Vujacic,1756951,2007-08,2756,Sasha Vujacic,2756,LAL,2007-08
Sasha Vujacic,973920,2006-07,2756,Sasha Vujacic,2756,LAL,2006-07
Sasha Vujacic,910440,2005-06,2756,Sasha Vujacic,2756,LAL,2005-06
Sasha Vujacic,846840,2004-05,2756,Sasha Vujacic,2756,LAL,2004-05
Sasha Pavlovic,1232713,2012-13,2562,Sasha Pavlovic,2562,POR,2012-13
Sasha Pavlovic,1223166,2011-12,2562,Sasha Pavlovic,2562,BOS,2011-12
Sasha Pavlovic,134863,2010-11,2562,Sasha Pavlovic,2562,BOS,2010-11
Sasha Pavlovic,134863,2010-11,2562,Sasha Pavlovic,2562,BOS,2010-11
Sasha Pavlovic,134863,2010-11,2562,Sasha Pavlovic,2562,BOS,2010-11
Sasha Pavlovic,134863,2010-11,2562,Sasha Pavlovic,2562,BOS,2010-11
Sasha Pavlovic,67432,2010-11,2562,Sasha Pavlovic,2562,BOS,2010-11
Sasha Pavlovic,67432,2010-11,2562,Sasha Pavlovic,2562,BOS,2010-11
Sasha Pavlovic,67432,2010-11,2562,Sasha Pavlovic,2562,BOS,2010-11
Sasha Pavlovic,67432,2010-11,2562,Sasha Pavlovic,2562,BOS,2010-11
Sasha Pavlovic,1500000,2009-10,2562,Sasha Pavlovic,2562,MIN,2009-10
Sasha Pavlovic,1250000,2009-10,2562,Sasha Pavlovic,2562,MIN,2009-10
Sasha Pavlovic,4500000,2008-09,2562,Sasha Pavlovic,2562,CLE,2008-09
Sasha Pavlovic,4250000,2007-08,2562,Sasha Pavlovic,2562,CLE,2007-08
Sasha Pavlovic,1962206,2006-07,2562,Sasha Pavlovic,2562,CLE,2006-07
Sasha Pavlovic,1274160,2005-06,2562,Sasha Pavlovic,2562,CLE,2005-06
Sasha Pavlovic,1191000,2004-05,2562,Sasha Pavlovic,2562,CLE,2004-05
Sasha Pavlovic,1107960,2003-04,2562,Sasha Pavlovic,2562,UTA,2003-04
Sasha Kaun,1300000,2015-16,201619,Sasha Kaun,201619,CLE,2015-16
Sasha Danilovic,1892000,1996-97,5759,Sasha Danilovic,5759,DAL,1996-97
Sasha Danilovic,1892000,1996-97,5759,Sasha Danilovic,5759,DAL,1996-97
Sasha Danilovic,1892000,1996-97,5759,Sasha Danilovic,5759,DAL,1996-97
Sarunas Marciulionis,2500000,1996-97,5758,Sarunas Marciulionis,5758,DEN,1996-97
Sarunas Jasikevicius,4000000,2006-07,101180,Sarunas Jasikevicius,101180,GSW,2006-07
Sarunas Jasikevicius,4000000,2006-07,101180,Sarunas Jasikevicius,101180,GSW,2006-07
Sarunas Jasikevicius,4000000,2006-07,101180,Sarunas Jasikevicius,101180,GSW,2006-07
Sarunas Jasikevicius,4000000,2005-06,101180,Sarunas Jasikevicius,101180,IND,2005-06
Samuel Dalembert,3867282,2014-15,2223,Samuel Dalembert,2223,NYK,2014-15
Samuel Dalembert,3700748,2013-14,2223,Samuel Dalembert,2223,DAL,2013-14
Samuel Dalembert,6698565,2012-13,2223,Samuel Dalembert,2223,MIL,2012-13
Samuel Dalembert,7000000,2011-12,2223,Samuel Dalembert,2223,HOU,2011-12
Samuel Dalembert,13428129,2010-11,2223,Samuel Dalembert,2223,SAC,2010-11
Samuel Dalembert,12025694,2009-10,2223,Samuel Dalembert,2223,PHI,2009-10
Samuel Dalembert,11238564,2008-09,2223,Samuel Dalembert,2223,PHI,2008-09
Samuel Dalembert,9464307,2006-07,2223,Samuel Dalembert,2223,PHI,2006-07
Samuel Dalembert,8470000,2005-06,2223,Samuel Dalembert,2223,PHI,2005-06
Samuel Dalembert,1599549,2004-05,2223,Samuel Dalembert,2223,PHI,2004-05
Samuel Dalembert,771480,2001-02,2223,Samuel Dalembert,2223,PHI,2001-02
Samardo Samuels,341756,2012-13,202396,Samardo Samuels,202396,CLE,2012-13
Samardo Samuels,762195,2011-12,202396,Samardo Samuels,202396,CLE,2011-12
Samardo Samuels,500000,2010-11,202396,Samardo Samuels,202396,CLE,2010-11
Samaki Walker,364223,2005-06,955,Samaki Walker,955,IND,2005-06
Samaki Walker,995046,2004-05,955,Samaki Walker,955,WAS,2004-05
Samaki Walker,1700000,2003-04,955,Samaki Walker,955,MIA,2003-04
Samaki Walker,1540000,2002-03,955,Samaki Walker,955,LAL,2002-03
Samaki Walker,1400000,2001-02,955,Samaki Walker,955,LAL,2001-02
Samaki Walker,2716667,1999-00,955,Samaki Walker,955,SAS,1999-00
Samaki Walker,1619880,1998-99,955,Samaki Walker,955,DAL,1998-99
Samaki Walker,1246000,1996-97,955,Samaki Walker,955,DAL,1996-97
Sam Young,723716,2012-13,201970,Sam Young,201970,IND,2012-13
Sam Young,947800,2011-12,201970,Sam Young,201970,PHI,2011-12
Sam Young,947800,2011-12,201970,Sam Young,201970,PHI,2011-12
Sam Young,947800,2011-12,201970,Sam Young,201970,PHI,2011-12
Sam Young,886000,2010-11,201970,Sam Young,201970,MEM,2010-11
Sam Young,824200,2009-10,201970,Sam Young,201970,MEM,2009-10
Sam Perkins,2250000,2000-01,5744,Sam Perkins,5744,IND,2000-01
Sam Perkins,3370000,1997-98,5744,Sam Perkins,5744,SEA,1997-98
Sam Perkins,2730000,1996-97,5744,Sam Perkins,5744,SEA,1996-97
Sam Mitchell,1000000,2001-02,5742,Sam Mitchell,5742,MIN,2001-02
Sam Mitchell,2370000,2000-01,5742,Sam Mitchell,5742,MIN,2000-01
Sam Mitchell,2000000,1999-00,5742,Sam Mitchell,5742,MIN,1999-00
Sam Mitchell,1400000,1997-98,5742,Sam Mitchell,5742,MIN,1997-98
Sam Mack,174598,2001-02,5741,Sam Mack,5741,MIA,2001-02
Sam Mack,315000,1999-00,5741,Sam Mack,5741,GSW,1999-00
Sam Mack,545000,1998-99,5741,Sam Mack,5741,HOU,1998-99
Sam Mack,545000,1998-99,5741,Sam Mack,5741,HOU,1998-99
Sam Mack,545000,1998-99,5741,Sam Mack,5741,HOU,1998-99
Sam Mack,455000,1997-98,5741,Sam Mack,5741,VAN,1997-98
Sam Mack,247500,1996-97,5741,Sam Mack,5741,HOU,1996-97
Sam Jacobson,498500,2000-01,5738,Sam Jacobson,5738,MIN,2000-01
Sam Jacobson,270000,2000-01,5738,Sam Jacobson,5738,MIN,2000-01
Sam Jacobson,721080,1999-00,5738,Sam Jacobson,5738,GSW,1999-00
Sam Jacobson,721080,1999-00,5738,Sam Jacobson,5738,GSW,1999-00
Sam Jacobson,721080,1999-00,5738,Sam Jacobson,5738,GSW,1999-00
Sam Jacobson,22647,1999-00,5738,Sam Jacobson,5738,GSW,1999-00
Sam Jacobson,22647,1999-00,5738,Sam Jacobson,5738,GSW,1999-00
Sam Jacobson,22647,1999-00,5738,Sam Jacobson,5738,GSW,1999-00
Sam Jacobson,559000,1998-99,5738,Sam Jacobson,5738,LAL,1998-99
Sam Dekker,2760095,2018-19,1626155,Sam Dekker,1626155,WAS,2018-19
Sam Dekker,2760095,2018-19,1626155,Sam Dekker,1626155,WAS,2018-19
Sam Dekker,2760095,2018-19,1626155,Sam Dekker,1626155,WAS,2018-19
Sam Dekker,1794600,2017-18,1626155,Sam Dekker,1626155,LAC,2017-18
Sam Dekker,1720560,2016-17,1626155,Sam Dekker,1626155,HOU,2016-17
Sam Dekker,1646400,2015-16,1626155,Sam Dekker,1626155,HOU,2015-16
Sam Cassell,6150000,2007-08,208,Sam Cassell,208,BOS,2007-08
Sam Cassell,6150000,2007-08,208,Sam Cassell,208,BOS,2007-08
Sam Cassell,6150000,2007-08,208,Sam Cassell,208,BOS,2007-08
Sam Cassell,6850000,2006-07,208,Sam Cassell,208,LAC,2006-07
Sam Cassell,6875000,2005-06,208,Sam Cassell,208,LAC,2005-06
Sam Cassell,6250000,2004-05,208,Sam Cassell,208,MIN,2004-05
Sam Cassell,5062500,2003-04,208,Sam Cassell,208,MIN,2003-04
Sam Cassell,4850000,2002-03,208,Sam Cassell,208,MIL,2002-03
Sam Cassell,4350000,2001-02,208,Sam Cassell,208,MIL,2001-02
Sam Cassell,4000000,2000-01,208,Sam Cassell,208,MIL,2000-01
Sam Cassell,3500000,1999-00,208,Sam Cassell,208,MIL,1999-00
Sam Cassell,3000000,1998-99,208,Sam Cassell,208,MIL,1998-99
Sam Cassell,3000000,1998-99,208,Sam Cassell,208,MIL,1998-99
Sam Cassell,3000000,1998-99,208,Sam Cassell,208,MIL,1998-99
Sam Cassell,2500000,1997-98,208,Sam Cassell,208,NJN,1997-98
Sam Cassell,1235000,1996-97,208,Sam Cassell,208,NJN,1996-97
Sam Cassell,1235000,1996-97,208,Sam Cassell,208,NJN,1996-97
Sam Cassell,1235000,1996-97,208,Sam Cassell,208,NJN,1996-97
Sam Cassell,1235000,1996-97,208,Sam Cassell,208,NJN,1996-97
Salim Stoudamire,783000,2007-08,101136,Salim Stoudamire,101136,ATL,2007-08
Salim Stoudamire,729000,2006-07,101136,Salim Stoudamire,101136,ATL,2006-07
Salim Stoudamire,675000,2005-06,101136,Salim Stoudamire,101136,ATL,2005-06
Salah Mejri,531189,2018-19,1626257,Salah Mejri,1626257,DAL,2018-19
Salah Mejri,1471382,2017-18,1626257,Salah Mejri,1626257,DAL,2017-18
Salah Mejri,874636,2016-17,1626257,Salah Mejri,1626257,DAL,2016-17
Salah Mejri,525093,2015-16,1626257,Salah Mejri,1626257,DAL,2015-16
Ryan Stack,385000,1999-00,5733,Ryan Stack,5733,CLE,1999-00
Ryan Stack,287500,1998-99,5733,Ryan Stack,5733,CLE,1998-99
Ryan Robertson,301875,1999-00,5732,Ryan Robertson,5732,SAC,1999-00
Ryan Reid,475000,2011-12,202385,Ryan Reid,202385,OKC,2011-12
Ryan Kelly,418228,2016-17,203527,Ryan Kelly,203527,ATL,2016-17
Ryan Kelly,1724250,2015-16,203527,Ryan Kelly,203527,LAL,2015-16
Ryan Kelly,1650000,2014-15,203527,Ryan Kelly,203527,LAL,2014-15
Ryan Humphrey,1223160,2004-05,2415,Ryan Humphrey,2415,MEM,2004-05
Ryan Humphrey,1143360,2003-04,2415,Ryan Humphrey,2415,MEM,2003-04
Ryan Humphrey,1063680,2002-03,2415,Ryan Humphrey,2415,MEM,2002-03
Ryan Humphrey,1063680,2002-03,2415,Ryan Humphrey,2415,MEM,2002-03
Ryan Humphrey,1063680,2002-03,2415,Ryan Humphrey,2415,MEM,2002-03
Ryan Hollins,593056,2015-16,200797,Ryan Hollins,200797,MEM,2015-16
Ryan Hollins,593056,2015-16,200797,Ryan Hollins,200797,MEM,2015-16
Ryan Hollins,593056,2015-16,200797,Ryan Hollins,200797,MEM,2015-16
Ryan Hollins,176375,2015-16,200797,Ryan Hollins,200797,MEM,2015-16
Ryan Hollins,176375,2015-16,200797,Ryan Hollins,200797,MEM,2015-16
Ryan Hollins,176375,2015-16,200797,Ryan Hollins,200797,MEM,2015-16
Ryan Hollins,1316809,2014-15,200797,Ryan Hollins,200797,SAC,2014-15
Ryan Hollins,1186459,2013-14,200797,Ryan Hollins,200797,LAC,2013-14
Ryan Hollins,1069509,2012-13,200797,Ryan Hollins,200797,LAC,2012-13
Ryan Hollins,2483333,2011-12,200797,Ryan Hollins,200797,BOS,2011-12
Ryan Hollins,2483333,2011-12,200797,Ryan Hollins,200797,BOS,2011-12
Ryan Hollins,2483333,2011-12,200797,Ryan Hollins,200797,BOS,2011-12
Ryan Hollins,2333333,2010-11,200797,Ryan Hollins,200797,CLE,2010-11
Ryan Hollins,2183333,2009-10,200797,Ryan Hollins,200797,MIN,2009-10
Ryan Hollins,972581,2008-09,200797,Ryan Hollins,200797,DAL,2008-09
Ryan Hollins,972581,2008-09,200797,Ryan Hollins,200797,DAL,2008-09
Ryan Hollins,972581,2008-09,200797,Ryan Hollins,200797,DAL,2008-09
Ryan Gomes,1186459,2013-14,101155,Ryan Gomes,101155,OKC,2013-14
Ryan Gomes,4000000,2011-12,101155,Ryan Gomes,101155,LAC,2011-12
Ryan Gomes,4000000,2010-11,101155,Ryan Gomes,101155,LAC,2010-11
Ryan Gomes,3867500,2009-10,101155,Ryan Gomes,101155,MIN,2009-10
Ryan Gomes,3650000,2008-09,101155,Ryan Gomes,101155,MIN,2008-09
Ryan Gomes,770610,2007-08,101155,Ryan Gomes,101155,MIN,2007-08
Ryan Gomes,428762,2005-06,101155,Ryan Gomes,101155,BOS,2005-06
Ryan Broekhoff,163356,2019-20,1629151,Ryan Broekhoff,1629151,DAL,2019-20
Ryan Broekhoff,838464,2018-19,1629151,Ryan Broekhoff,1629151,DAL,2018-19
Ryan Bowen,209592,2009-10,1763,Ryan Bowen,1763,OKC,2009-10
Ryan Bowen,1141838,2008-09,1763,Ryan Bowen,1763,NOH,2008-09
Ryan Bowen,1033930,2007-08,1763,Ryan Bowen,1763,NOH,2007-08
Ryan Bowen,900498,2005-06,1763,Ryan Bowen,1763,HOU,2005-06
Ryan Bowen,807046,2004-05,1763,Ryan Bowen,1763,HOU,2004-05
Ryan Bowen,1250000,2003-04,1763,Ryan Bowen,1763,DEN,2003-04
Ryan Bowen,1111111,2002-03,1763,Ryan Bowen,1763,DEN,2002-03
Ryan Bowen,630850,2001-02,1763,Ryan Bowen,1763,DEN,2001-02
Ryan Bowen,510000,2000-01,1763,Ryan Bowen,1763,DEN,2000-01
Ryan Bowen,301875,1999-00,1763,Ryan Bowen,1763,DEN,1999-00
Ryan Arcidiacono,3000000,2019-20,1627853,Ryan Arcidiacono,1627853,CHI,2019-20
Ryan Arcidiacono,1349383,2018-19,1627853,Ryan Arcidiacono,1627853,CHI,2018-19
Ryan Anderson,20421546,2018-19,201583,Ryan Anderson,201583,MIA,2018-19
Ryan Anderson,20421546,2018-19,201583,Ryan Anderson,201583,MIA,2018-19
Ryan Anderson,20421546,2018-19,201583,Ryan Anderson,201583,MIA,2018-19
Ryan Anderson,19578455,2017-18,201583,Ryan Anderson,201583,HOU,2017-18
Ryan Anderson,18735364,2016-17,201583,Ryan Anderson,201583,HOU,2016-17
Ryan Anderson,8500000,2015-16,201583,Ryan Anderson,201583,NOP,2015-16
Ryan Anderson,8491500,2014-15,201583,Ryan Anderson,201583,NOP,2014-15
Ryan Anderson,8308500,2013-14,201583,Ryan Anderson,201583,NOP,2013-14
Ryan Anderson,8700000,2012-13,201583,Ryan Anderson,201583,NOH,2012-13
Ryan Anderson,2244601,2011-12,201583,Ryan Anderson,201583,ORL,2011-12
Ryan Anderson,1409040,2010-11,201583,Ryan Anderson,201583,ORL,2010-11
Ryan Anderson,1317120,2009-10,201583,Ryan Anderson,201583,ORL,2009-10
Ryan Anderson,1225200,2008-09,201583,Ryan Anderson,201583,NJN,2008-09
Rusty LaRue,350000,1998-99,1601,Rusty LaRue,1601,CHI,1998-99
Russell Westbrook,38506482,2019-20,201566,Russell Westbrook,201566,HOU,2019-20
Russell Westbrook,35654150,2018-19,201566,Russell Westbrook,201566,OKC,2018-19
Russell Westbrook,28530608,2017-18,201566,Russell Westbrook,201566,OKC,2017-18
Russell Westbrook,26540100,2016-17,201566,Russell Westbrook,201566,OKC,2016-17
Russell Westbrook,16744218,2015-16,201566,Russell Westbrook,201566,OKC,2015-16
Russell Westbrook,15719062,2014-15,201566,Russell Westbrook,201566,OKC,2014-15
Russell Westbrook,14693906,2013-14,201566,Russell Westbrook,201566,OKC,2013-14
Russell Westbrook,13668750,2012-13,201566,Russell Westbrook,201566,OKC,2012-13
Russell Westbrook,5082416,2011-12,201566,Russell Westbrook,201566,OKC,2011-12
Russell Westbrook,4017720,2010-11,201566,Russell Westbrook,201566,OKC,2010-11
Russell Westbrook,3755640,2009-10,201566,Russell Westbrook,201566,OKC,2009-10
Russell Westbrook,3493680,2008-09,201566,Russell Westbrook,201566,OKC,2008-09
Russ Smith,816482,2015-16,203893,Russ Smith,203893,MEM,2015-16
Russ Smith,816482,2014-15,203893,Russ Smith,203893,MEM,2014-15
Russ Smith,816482,2014-15,203893,Russ Smith,203893,MEM,2014-15
Russ Smith,816482,2014-15,203893,Russ Smith,203893,MEM,2014-15
Rumeal Robinson,247500,1996-97,5723,Rumeal Robinson,5723,POR,1996-97
Rumeal Robinson,247500,1996-97,5723,Rumeal Robinson,5723,POR,1996-97
Rumeal Robinson,247500,1996-97,5723,Rumeal Robinson,5723,POR,1996-97
Rumeal Robinson,247500,1996-97,5723,Rumeal Robinson,5723,POR,1996-97
Rui Hachimura,4469160,2019-20,1629060,Rui Hachimura,1629060,WAS,2019-20
Rudy Gobert,24258427,2019-20,203497,Rudy Gobert,203497,UTA,2019-20
Rudy Gobert,22741573,2018-19,203497,Rudy Gobert,203497,UTA,2018-19
Rudy Gobert,21974719,2017-18,203497,Rudy Gobert,203497,UTA,2017-18
Rudy Gobert,2121288,2016-17,203497,Rudy Gobert,203497,UTA,2016-17
Rudy Gobert,1175880,2015-16,203497,Rudy Gobert,203497,UTA,2015-16
Rudy Gobert,1127400,2014-15,203497,Rudy Gobert,203497,UTA,2014-15
Rudy Gobert,1078800,2013-14,203497,Rudy Gobert,203497,UTA,2013-14
Rudy Gay,14000000,2019-20,200752,Rudy Gay,200752,SAS,2019-20
Rudy Gay,10087200,2018-19,200752,Rudy Gay,200752,SAS,2018-19
Rudy Gay,8406000,2017-18,200752,Rudy Gay,200752,SAS,2017-18
Rudy Gay,13333333,2016-17,200752,Rudy Gay,200752,SAC,2016-17
Rudy Gay,12403101,2015-16,200752,Rudy Gay,200752,SAC,2015-16
Rudy Gay,19317325,2014-15,200752,Rudy Gay,200752,SAC,2014-15
Rudy Gay,17888931,2013-14,200752,Rudy Gay,200752,SAC,2013-14
Rudy Gay,17888931,2013-14,200752,Rudy Gay,200752,SAC,2013-14
Rudy Gay,17888931,2013-14,200752,Rudy Gay,200752,SAC,2013-14
Rudy Gay,16460538,2012-13,200752,Rudy Gay,200752,TOR,2012-13
Rudy Gay,16460538,2012-13,200752,Rudy Gay,200752,TOR,2012-13
Rudy Gay,16460538,2012-13,200752,Rudy Gay,200752,TOR,2012-13
Rudy Gay,15032144,2011-12,200752,Rudy Gay,200752,MEM,2011-12
Rudy Gay,13603750,2010-11,200752,Rudy Gay,200752,MEM,2010-11
Rudy Gay,3280997,2009-10,200752,Rudy Gay,200752,MEM,2009-10
Rudy Gay,2579400,2008-09,200752,Rudy Gay,200752,MEM,2008-09
Rudy Gay,2411160,2007-08,200752,Rudy Gay,200752,MEM,2007-08
Rudy Gay,2242290,2006-07,200752,Rudy Gay,200752,MEM,2006-07
Rudy Fernandez,2180443,2011-12,201164,Rudy Fernandez,201164,DEN,2011-12
Rudy Fernandez,1246680,2010-11,201164,Rudy Fernandez,201164,POR,2010-11
Rudy Fernandez,1165320,2009-10,201164,Rudy Fernandez,201164,POR,2009-10
Rudy Fernandez,1084080,2008-09,201164,Rudy Fernandez,201164,POR,2008-09
Ruben Wolkowyski,587435,2002-03,5716,Ruben Wolkowyski,5716,BOS,2002-03
Ruben Wolkowyski,316969,2000-01,5716,Ruben Wolkowyski,5716,SEA,2000-01
Ruben Patterson,304897,2007-08,1739,Ruben Patterson,1739,LAC,2007-08
Ruben Patterson,6807000,2006-07,1739,Ruben Patterson,1739,MIL,2006-07
Ruben Patterson,6353200,2005-06,1739,Ruben Patterson,1739,DEN,2005-06
Ruben Patterson,6353200,2005-06,1739,Ruben Patterson,1739,DEN,2005-06
Ruben Patterson,6353200,2005-06,1739,Ruben Patterson,1739,DEN,2005-06
Ruben Patterson,5899400,2004-05,1739,Ruben Patterson,1739,POR,2004-05
Ruben Patterson,5445600,2003-04,1739,Ruben Patterson,1739,POR,2003-04
Ruben Patterson,4991800,2002-03,1739,Ruben Patterson,1739,POR,2002-03
Ruben Patterson,4538000,2001-02,1739,Ruben Patterson,1739,POR,2001-02
Ruben Patterson,990000,2000-01,1739,Ruben Patterson,1739,SEA,2000-01
Ruben Patterson,900000,1999-00,1739,Ruben Patterson,1739,SEA,1999-00
Ruben Patterson,628500,1998-99,1739,Ruben Patterson,1739,LAL,1998-99
Ruben Garces,316969,2000-01,5714,Ruben Garces,5714,GSW,2000-01
Ruben Garces,316969,2000-01,5714,Ruben Garces,5714,GSW,2000-01
Ruben Garces,316969,2000-01,5714,Ruben Garces,5714,GSW,2000-01
Ruben Boumtje-Boumtje,663679,2003-04,2257,Ruben Boumtje-Boumtje,2257,POR,2003-04
Ruben Boumtje-Boumtje,512435,2002-03,2257,Ruben Boumtje-Boumtje,2257,POR,2002-03
Ruben Boumtje-Boumtje,332817,2001-02,2257,Ruben Boumtje-Boumtje,2257,POR,2001-02
Royce White,1719480,2013-14,203091,Royce White,203091,SAC,2013-14
Royce O'Neale,1618520,2019-20,1626220,Royce O'Neale,1626220,UTA,2019-20
Royce O'Neale,1378242,2018-19,1626220,Royce O'Neale,1626220,UTA,2018-19
Royce O'Neale,815615,2017-18,1626220,Royce O'Neale,1626220,UTA,2017-18
Royal Ivey,1223166,2012-13,2767,Royal Ivey,2767,PHI,2012-13
Royal Ivey,1200000,2011-12,2767,Royal Ivey,2767,OKC,2011-12
Royal Ivey,1200000,2010-11,2767,Royal Ivey,2767,OKC,2010-11
Royal Ivey,1050000,2009-10,2767,Royal Ivey,2767,MIL,2009-10
Royal Ivey,1050000,2009-10,2767,Royal Ivey,2767,MIL,2009-10
Royal Ivey,1050000,2009-10,2767,Royal Ivey,2767,MIL,2009-10
Royal Ivey,854957,2008-09,2767,Royal Ivey,2767,PHI,2008-09
Royal Ivey,826046,2007-08,2767,Royal Ivey,2767,MIL,2007-08
Royal Ivey,744551,2006-07,2767,Royal Ivey,2767,ATL,2006-07
Royal Ivey,641748,2005-06,2767,Royal Ivey,2767,ATL,2005-06
Royal Ivey,425000,2004-05,2767,Royal Ivey,2767,ATL,2004-05
Roy Rogers,485000,1999-00,5711,Roy Rogers,5711,DEN,1999-00
Roy Rogers,763080,1997-98,5711,Roy Rogers,5711,TOR,1997-98
Roy Rogers,763080,1997-98,5711,Roy Rogers,5711,TOR,1997-98
Roy Rogers,763080,1997-98,5711,Roy Rogers,5711,TOR,1997-98
Roy Rogers,664000,1996-97,5711,Roy Rogers,5711,VAN,1996-97
Roy Hibbert,5000000,2016-17,201579,Roy Hibbert,201579,DEN,2016-17
Roy Hibbert,5000000,2016-17,201579,Roy Hibbert,201579,DEN,2016-17
Roy Hibbert,5000000,2016-17,201579,Roy Hibbert,201579,DEN,2016-17
Roy Hibbert,15500000,2015-16,201579,Roy Hibbert,201579,LAL,2015-16
Roy Hibbert,14898938,2014-15,201579,Roy Hibbert,201579,IND,2014-15
Roy Hibbert,14283844,2013-14,201579,Roy Hibbert,201579,IND,2013-14
Roy Hibbert,13686750,2012-13,201579,Roy Hibbert,201579,IND,2012-13
Roy Hibbert,2588590,2011-12,201579,Roy Hibbert,201579,IND,2011-12
Roy Hibbert,1685280,2010-11,201579,Roy Hibbert,201579,IND,2010-11
Roy Hibbert,1575360,2009-10,201579,Roy Hibbert,201579,IND,2009-10
Roy Hibbert,1465400,2008-09,201579,Roy Hibbert,201579,IND,2008-09
Roshown McLeod,978600,2000-01,5702,Roshown McLeod,5702,PHI,2000-01
Roshown McLeod,978600,2000-01,5702,Roshown McLeod,5702,PHI,2000-01
Roshown McLeod,978600,2000-01,5702,Roshown McLeod,5702,PHI,2000-01
Roshown McLeod,914760,1999-00,5702,Roshown McLeod,5702,ATL,1999-00
Roshown McLeod,740000,1998-99,5702,Roshown McLeod,5702,ATL,1998-99
Rony Seikaly,4252000,1998-99,5699,Rony Seikaly,5699,NJN,1998-99
Rony Seikaly,4002000,1997-98,5699,Rony Seikaly,5699,NJN,1997-98
Rony Seikaly,4002000,1997-98,5699,Rony Seikaly,5699,NJN,1997-98
Rony Seikaly,4002000,1997-98,5699,Rony Seikaly,5699,NJN,1997-98
Rony Seikaly,3752000,1996-97,5699,Rony Seikaly,5699,ORL,1996-97
Ronny Turiaf,1500000,2014-15,101142,Ronny Turiaf,101142,MIN,2014-15
Ronny Turiaf,1500000,2013-14,101142,Ronny Turiaf,101142,MIN,2013-14
